Order_ID,Order_Date,Region,Category,Sub_Category,Sales,Quantity,Profit
ORD129157,2022-07-01 16:26:49.376187536,Asia,Furniture,Phones,2322.86,5,-81.24
ORD129158,2022-07-01 17:29:55.499910000,South America,Furniture,Accessories,151.02,5,3.34
ORD129159,2022-07-01 18:33:01.623632480,Europe,Furniture,Accessories,2847.1,14,134.81
ORD129160,2022-07-01 19:36:07.747354960,Europe,Office Supplies,Binders,1480.89,3,135.52
ORD129161,2022-07-01 20:39:13.871077424,Asia,Office Supplies,Phones,3106.61,1,303.04
ORD129162,2022-07-01 21:42:19.994799904,Africa,Furniture,Binders,4509.62,13,62.89
ORD129163,2022-07-01 22:45:26.118522384,Europe,Technology,Accessories,2180.19,12,524.28
ORD129164,2022-07-01 23:48:32.242244848,South America,Technology,Paper,4777.33,12,845.76
ORD129165,2022-07-02 00:51:38.365967328,Asia,Furniture,Phones,3033.75,6,-108.87
ORD129166,2022-07-02 01:54:44.489689808,North America,Furniture,Chairs,3008.33,12,290.89
ORD129167,2022-07-02 02:57:50.613412272,North America,Technology,Paper,5696.52,3,1225.87
ORD129168,2022-07-02 04:00:56.737134752,Europe,Technology,Storage,1138.15,8,245.75
ORD129169,2022-07-02 05:04:02.860857216,Africa,Office Supplies,Accessories,2578.08,1,276.44
ORD129170,2022-07-02 06:07:08.984579696,Europe,Technology,Tables,3714.55,3,713.73
ORD129171,2022-07-02 07:10:15.108302176,Africa,Technology,Chairs,1555.64,6,293.43
ORD129172,2022-07-02 08:13:21.232024640,Europe,Technology,Storage,2128.31,4,521.25
ORD129173,2022-07-02 09:16:27.355747120,North America,Technology,Phones,1633.69,7,308.24
ORD129174,2022-07-02 10:19:33.479469600,Africa,Office Supplies,Chairs,1805.9,8,100.22
ORD129175,2022-07-02 11:22:39.603192064,North America,Office Supplies,Chairs,282.77,5,20.23
ORD129176,2022-07-02 12:25:45.726914544,South America,Office Supplies,Storage,380.28,7,42.27
ORD129177,2022-07-02 13:28:51.850637024,South America,Technology,Chairs,4719.74,9,752.78
ORD129178,2022-07-02 14:31:57.974359488,Asia,Office Supplies,Phones,1086.49,11,108.83
ORD129179,2022-07-02 15:35:04.098081968,North America,Furniture,Paper,4090.7,1,-41.07
ORD129180,2022-07-02 16:38:10.221804448,North America,Office Supplies,Phones,2638.96,6,269.71
ORD129181,2022-07-02 17:41:16.345526912,Asia,Technology,Accessories,6511.64,8,1311.8
ORD129182,2022-07-02 18:44:22.469249392,South America,Technology,Storage,870.89,7,186.07
ORD129183,2022-07-02 19:47:28.592971872,South America,Furniture,Binders,2170.19,2,-29.34
ORD129184,2022-07-02 20:50:34.716694336,Africa,Office Supplies,Phones,19.57,11,1.21
ORD129185,2022-07-02 21:53:40.840416816,Africa,Furniture,Binders,1789.66,11,-72.49
ORD129186,2022-07-02 22:56:46.964139296,South America,Technology,Chairs,5746.99,2,1336.51
ORD129187,2022-07-02 23:59:53.087861760,Europe,Office Supplies,Storage,630.17,11,62.85
ORD129188,2022-07-03 01:02:59.211584240,North America,Office Supplies,Tables,1143.77,6,80.68
ORD129189,2022-07-03 02:06:05.335306720,Africa,Office Supplies,Storage,1848.88,2,200.76
ORD129190,2022-07-03 03:09:11.459029184,Europe,Furniture,Phones,2031.07,12,152.44
ORD129191,2022-07-03 04:12:17.582751664,Africa,Technology,Phones,2004.81,5,328.34
ORD129192,2022-07-03 05:15:23.706474128,Asia,Office Supplies,Storage,1029.2,12,102.88
ORD129193,2022-07-03 06:18:29.830196608,North America,Furniture,Tables,1772.26,1,-10.91
ORD129194,2022-07-03 07:21:35.953919088,Africa,Furniture,Binders,3052.61,1,61.29
ORD129195,2022-07-03 08:24:42.077641552,South America,Office Supplies,Storage,3180.6,4,254.8
ORD129196,2022-07-03 09:27:48.201364032,Asia,Furniture,Tables,4236.89,10,169.59
ORD129197,2022-07-03 10:30:54.325086512,Asia,Technology,Accessories,5974.59,13,1103.59
ORD129198,2022-07-03 11:34:00.448808976,South America,Office Supplies,Tables,1989.98,9,109.7
ORD129199,2022-07-03 12:37:06.572531456,Asia,Furniture,Storage,2805.09,10,142.77
ORD129200,2022-07-03 13:40:12.696253936,North America,Furniture,Tables,428.23,12,40.29
ORD129201,2022-07-03 14:43:18.819976400,Africa,Office Supplies,Binders,2748.71,4,265.94
ORD129202,2022-07-03 15:46:24.943698880,Asia,Furniture,Chairs,2613.71,9,80.87
ORD129203,2022-07-03 16:49:31.067421360,North America,Technology,Binders,187.46,1,31.19
ORD129204,2022-07-03 17:52:37.191143824,South America,Furniture,Storage,2519.59,3,110.3
ORD129205,2022-07-03 18:55:43.314866304,Africa,Technology,Storage,1630.25,1,344.16
ORD129206,2022-07-03 19:58:49.438588784,South America,Office Supplies,Chairs,2660.15,12,248.23
ORD129207,2022-07-03 21:01:55.562311248,Africa,Office Supplies,Paper,3125.61,10,351.51
ORD129208,2022-07-03 22:05:01.686033728,Asia,Furniture,Paper,2808.71,7,161.36
ORD129209,2022-07-03 23:08:07.809756208,Asia,Technology,Tables,2892.1,3,660.38
ORD129210,2022-07-04 00:11:13.933478672,Africa,Furniture,Tables,3980.49,10,-11.94
ORD129211,2022-07-04 01:14:20.057201152,North America,Technology,Tables,5546.53,7,981.94
ORD129212,2022-07-04 02:17:26.180923632,North America,Office Supplies,Paper,1951.48,8,125.82
ORD129213,2022-07-04 03:20:32.304646096,North America,Office Supplies,Accessories,4083.4,8,426.66
ORD129214,2022-07-04 04:23:38.428368576,Europe,Office Supplies,Phones,1787.3,12,176.77
ORD129215,2022-07-04 05:26:44.552091056,North America,Office Supplies,Binders,220.3,13,16.29
ORD129216,2022-07-04 06:29:50.675813520,Asia,Technology,Binders,2609.89,6,428.31
ORD129217,2022-07-04 07:32:56.799536000,Europe,Technology,Storage,5054.71,4,1186.17
ORD129218,2022-07-04 08:36:02.923258464,North America,Furniture,Binders,563.47,8,4.31
ORD129219,2022-07-04 09:39:09.046980944,Asia,Furniture,Tables,2276.96,3,-49.04
ORD129220,2022-07-04 10:42:15.170703424,Europe,Furniture,Tables,3367.88,9,-95.44
ORD129221,2022-07-04 11:45:21.294425888,Asia,Furniture,Chairs,192.93,1,16.97
ORD129222,2022-07-04 12:48:27.418148368,Africa,Furniture,Accessories,1339.19,14,-40.81
ORD129223,2022-07-04 13:51:33.541870848,Asia,Furniture,Tables,3857.5,10,15.24
ORD129224,2022-07-04 14:54:39.665593312,Europe,Office Supplies,Storage,3615.84,12,340.81
ORD129225,2022-07-04 15:57:45.789315792,North America,Technology,Phones,4017.19,8,766.51
ORD129226,2022-07-04 17:00:51.913038272,Europe,Furniture,Chairs,2265.33,9,48.97
ORD129227,2022-07-04 18:03:58.036760736,North America,Technology,Phones,3281.3,12,755.56
ORD129228,2022-07-04 19:07:04.160483216,North America,Office Supplies,Binders,2171.99,7,260.52
ORD129229,2022-07-04 20:10:10.284205696,South America,Technology,Binders,5061.24,14,995.66
ORD129230,2022-07-04 21:13:16.407928160,Africa,Office Supplies,Paper,464.24,3,35.52
ORD129231,2022-07-04 22:16:22.531650640,South America,Technology,Accessories,716.24,2,136.57
ORD129232,2022-07-04 23:19:28.655373120,Europe,Office Supplies,Phones,392.93,8,29.8
ORD129233,2022-07-05 00:22:34.779095584,South America,Office Supplies,Chairs,449.24,7,37.36
ORD129234,2022-07-05 01:25:40.902818064,North America,Office Supplies,Phones,2499.04,13,183.22
ORD129235,2022-07-05 02:28:47.026540544,Europe,Office Supplies,Phones,3002.3,9,247.34
ORD129236,2022-07-05 03:31:53.150263008,South America,Furniture,Tables,4271.31,13,392.19
ORD129237,2022-07-05 04:34:59.273985488,Asia,Furniture,Phones,2537.31,8,-17.93
ORD129238,2022-07-05 05:38:05.397707968,Africa,Office Supplies,Phones,2867.6,5,274.23
ORD129239,2022-07-05 06:41:11.521430432,Asia,Technology,Binders,1225.95,12,243.59
ORD129240,2022-07-05 07:44:17.645152912,Europe,Technology,Tables,5824.3,5,1300.21
ORD129241,2022-07-05 08:47:23.768875376,South America,Furniture,Paper,630.19,9,13.14
ORD129242,2022-07-05 09:50:29.892597856,North America,Technology,Accessories,651.43,5,108.17
ORD129243,2022-07-05 10:53:36.016320336,South America,Office Supplies,Chairs,1247.14,9,138.52
ORD129244,2022-07-05 11:56:42.140042800,Europe,Office Supplies,Storage,1904.9,9,185.35
ORD129245,2022-07-05 12:59:48.263765280,Europe,Technology,Tables,96.4,11,19.53
ORD129246,2022-07-05 14:02:54.387487760,Europe,Furniture,Binders,4084.72,10,304.98
ORD129247,2022-07-05 15:06:00.511210224,Europe,Furniture,Binders,759.03,6,73.19
ORD129248,2022-07-05 16:09:06.634932704,South America,Technology,Paper,2901.84,4,554.08
ORD129249,2022-07-05 17:12:12.758655184,Asia,Furniture,Tables,1555.1,10,4.6
ORD129250,2022-07-05 18:15:18.882377648,North America,Technology,Chairs,2929.79,10,660.26
ORD129251,2022-07-05 19:18:25.006100128,North America,Technology,Tables,3904.91,9,763.26
ORD129252,2022-07-05 20:21:31.129822608,Africa,Furniture,Chairs,1314.32,3,-48.81
ORD129253,2022-07-05 21:24:37.253545072,Europe,Technology,Accessories,4782.81,4,886.93
ORD129254,2022-07-05 22:27:43.377267552,Europe,Furniture,Storage,2704.41,9,192.81
ORD129255,2022-07-05 23:30:49.500990032,Europe,Office Supplies,Binders,4106.86,7,408.5
ORD129256,2022-07-06 00:33:55.624712496,Asia,Office Supplies,Tables,373.32,9,41.21
ORD129257,2022-07-06 01:37:01.748434976,Europe,Furniture,Accessories,1541.25,5,-43.16
ORD129258,2022-07-06 02:40:07.872157456,Africa,Technology,Binders,3754.58,5,654.77
ORD129259,2022-07-06 03:43:13.995879920,Africa,Office Supplies,Tables,2884.61,10,187.59
ORD129260,2022-07-06 04:46:20.119602400,Asia,Technology,Accessories,5160.94,5,1275.44
ORD129261,2022-07-06 05:49:26.243324880,Europe,Office Supplies,Tables,1733.31,12,107.16
ORD129262,2022-07-06 06:52:32.367047344,South America,Furniture,Accessories,2081.62,4,82.62
ORD129263,2022-07-06 07:55:38.490769824,South America,Technology,Storage,2256.41,9,481.27
ORD129264,2022-07-06 08:58:44.614492304,North America,Furniture,Paper,3720.78,5,159.38
ORD129265,2022-07-06 10:01:50.738214768,Asia,Technology,Phones,4275.95,1,937.14
ORD129266,2022-07-06 11:04:56.861937248,South America,Office Supplies,Binders,2505.44,6,210.14
ORD129267,2022-07-06 12:08:02.985659712,North America,Furniture,Accessories,3930.34,8,-147.18
ORD129268,2022-07-06 13:11:09.109382192,Africa,Office Supplies,Accessories,2820.49,4,279.47
ORD129269,2022-07-06 14:14:15.233104672,North America,Technology,Chairs,5941.93,5,1058.32
ORD129270,2022-07-06 15:17:21.356827136,Europe,Technology,Phones,6327.23,3,997.09
ORD129271,2022-07-06 16:20:27.480549616,Europe,Furniture,Chairs,2620.36,11,-64.28
ORD129272,2022-07-06 17:23:33.604272096,Africa,Office Supplies,Paper,394.5,10,27.66
ORD129273,2022-07-06 18:26:39.727994560,Asia,Furniture,Phones,3340.81,13,49.66
ORD129274,2022-07-06 19:29:45.851717040,Europe,Office Supplies,Storage,3122.19,13,344.35
ORD129275,2022-07-06 20:32:51.975439520,Europe,Office Supplies,Storage,2487.11,9,217.76
ORD129276,2022-07-06 21:35:58.099161984,North America,Technology,Chairs,5625.04,3,1109.24
ORD129277,2022-07-06 22:39:04.222884464,North America,Technology,Chairs,2843.86,11,480.97
ORD129278,2022-07-06 23:42:10.346606944,North America,Furniture,Paper,192.04,1,18.03
ORD129279,2022-07-07 00:45:16.470329408,South America,Technology,Phones,5183.36,5,1248.42
ORD129280,2022-07-07 01:48:22.594051888,Africa,Technology,Phones,293.95,2,68.08
ORD129281,2022-07-07 02:51:28.717774368,Asia,Furniture,Chairs,4049.56,13,-6.18
ORD129282,2022-07-07 03:54:34.841496832,North America,Furniture,Chairs,2596.65,14,88.92
ORD129283,2022-07-07 04:57:40.965219312,Asia,Furniture,Accessories,3777.79,11,31.46
ORD129284,2022-07-07 06:00:47.088941792,North America,Office Supplies,Binders,728.66,11,56.98
ORD129285,2022-07-07 07:03:53.212664256,Europe,Office Supplies,Chairs,3119.69,13,171.74
ORD129286,2022-07-07 08:06:59.336386736,Asia,Office Supplies,Phones,1467.57,11,87.77
ORD129287,2022-07-07 09:10:05.460109216,South America,Furniture,Accessories,1021.25,12,96.18
ORD129288,2022-07-07 10:13:11.583831680,North America,Technology,Tables,310.58,11,65.53
ORD129289,2022-07-07 11:16:17.707554160,Africa,Office Supplies,Storage,495.22,2,24.98
ORD129290,2022-07-07 12:19:23.831276624,Europe,Technology,Storage,2426.18,7,560.25
ORD129291,2022-07-07 13:22:29.954999104,North America,Office Supplies,Storage,1737.52,2,97.46
ORD129292,2022-07-07 14:25:36.078721584,Asia,Technology,Accessories,3112.93,7,687.38
ORD129293,2022-07-07 15:28:42.202444048,North America,Office Supplies,Paper,1020.46,11,95.37
ORD129294,2022-07-07 16:31:48.326166528,Europe,Technology,Chairs,4843.15,9,756.96
ORD129295,2022-07-07 17:34:54.449889008,Africa,Office Supplies,Binders,2720.17,6,237.11
ORD129296,2022-07-07 18:38:00.573611472,Africa,Office Supplies,Paper,271.5,8,14.48
ORD129297,2022-07-07 19:41:06.697333952,Africa,Office Supplies,Paper,1277.09,6,69.61
ORD129298,2022-07-07 20:44:12.821056432,Europe,Furniture,Paper,1892.09,2,-80.08
ORD129299,2022-07-07 21:47:18.944778896,North America,Office Supplies,Paper,2808.28,5,190.63
ORD129300,2022-07-07 22:50:25.068501376,Europe,Technology,Storage,4902.35,4,1128.41
ORD129301,2022-07-07 23:53:31.192223856,Europe,Technology,Chairs,6061.84,8,1128.99
ORD129302,2022-07-08 00:56:37.315946320,North America,Office Supplies,Storage,2078.93,2,197.02
ORD129303,2022-07-08 01:59:43.439668800,South America,Technology,Storage,4702.92,8,764.15
ORD129304,2022-07-08 03:02:49.563391280,Africa,Office Supplies,Storage,2189.3,12,252.43
ORD129305,2022-07-08 04:05:55.687113744,Asia,Technology,Phones,1293.85,8,259.32
ORD129306,2022-07-08 05:09:01.810836224,Asia,Office Supplies,Tables,178.05,4,9.21
ORD129307,2022-07-08 06:12:07.934558704,North America,Office Supplies,Accessories,556.62,5,48.77
ORD129308,2022-07-08 07:15:14.058281168,Asia,Technology,Accessories,4559.01,5,767.98
ORD129309,2022-07-08 08:18:20.182003648,South America,Office Supplies,Phones,410.45,1,26.15
ORD129310,2022-07-08 09:21:26.305726128,Europe,Technology,Paper,2224.65,14,467.26
ORD129311,2022-07-08 10:24:32.429448592,Africa,Office Supplies,Paper,861.97,2,56.76
ORD129312,2022-07-08 11:27:38.553171072,Asia,Technology,Storage,4216.36,4,722.68
ORD129313,2022-07-08 12:30:44.676893552,Asia,Furniture,Accessories,2629.61,12,81.9
ORD129314,2022-07-08 13:33:50.800616016,North America,Office Supplies,Accessories,1471.91,5,97.86
ORD129315,2022-07-08 14:36:56.924338496,North America,Office Supplies,Accessories,468.12,6,27.03
ORD129316,2022-07-08 15:40:03.048060960,Europe,Office Supplies,Storage,3147.57,10,247.33
ORD129317,2022-07-08 16:43:09.171783440,Africa,Furniture,Storage,1666.8,11,-70.34
ORD129318,2022-07-08 17:46:15.295505920,Asia,Office Supplies,Accessories,1180.82,4,133.87
ORD129319,2022-07-08 18:49:21.419228384,Europe,Furniture,Binders,1135.13,2,20.13
ORD129320,2022-07-08 19:52:27.542950864,Africa,Furniture,Chairs,3323.86,3,-159.66
ORD129321,2022-07-08 20:55:33.666673344,Europe,Furniture,Chairs,416.31,8,-6.79
ORD129322,2022-07-08 21:58:39.790395808,Asia,Technology,Storage,4326.22,8,1063.31
ORD129323,2022-07-08 23:01:45.914118288,North America,Technology,Binders,6245.61,2,1246.87
ORD129324,2022-07-09 00:04:52.037840768,North America,Office Supplies,Tables,406.41,7,30.53
ORD129325,2022-07-09 01:07:58.161563232,North America,Furniture,Binders,3615.68,9,-9.88
ORD129326,2022-07-09 02:11:04.285285712,South America,Office Supplies,Binders,254.15,6,20.13
ORD129327,2022-07-09 03:14:10.409008192,Europe,Technology,Phones,6785.18,2,1161.46
ORD129328,2022-07-09 04:17:16.532730656,Asia,Office Supplies,Phones,2160.03,1,221.27
ORD129329,2022-07-09 05:20:22.656453136,Europe,Furniture,Accessories,2906.67,14,76.29
ORD129330,2022-07-09 06:23:28.780175616,North America,Furniture,Binders,983.32,13,61.67
ORD129331,2022-07-09 07:26:34.903898080,Europe,Furniture,Chairs,1845.12,13,-21.85
ORD129332,2022-07-09 08:29:41.027620560,Africa,Furniture,Paper,3268.22,12,-162.7
ORD129333,2022-07-09 09:32:47.151343040,Europe,Office Supplies,Tables,481.89,4,56.69
ORD129334,2022-07-09 10:35:53.275065504,South America,Furniture,Paper,2809.01,6,75.31
ORD129335,2022-07-09 11:38:59.398787984,South America,Technology,Phones,3973.24,11,627.67
ORD129336,2022-07-09 12:42:05.522510464,North America,Furniture,Storage,4111.27,2,-141.58
ORD129337,2022-07-09 13:45:11.646232928,Asia,Technology,Paper,6298.29,4,1218.52
ORD129338,2022-07-09 14:48:17.769955408,Africa,Office Supplies,Storage,3393.53,7,334.83
ORD129339,2022-07-09 15:51:23.893677872,Asia,Office Supplies,Binders,3766.67,6,292.91
ORD129340,2022-07-09 16:54:30.017400352,Asia,Office Supplies,Paper,2704.15,14,290.45
ORD129341,2022-07-09 17:57:36.141122832,Africa,Office Supplies,Tables,959.9,6,70.11
ORD129342,2022-07-09 19:00:42.264845296,South America,Technology,Tables,127.6,6,19.72
ORD129343,2022-07-09 20:03:48.388567776,North America,Technology,Accessories,5158.42,7,778.04
ORD129344,2022-07-09 21:06:54.512290256,Europe,Furniture,Binders,1240.73,11,97.91
ORD129345,2022-07-09 22:10:00.636012720,South America,Furniture,Storage,3691.59,11,360.55
ORD129346,2022-07-09 23:13:06.759735200,North America,Office Supplies,Storage,1071.43,7,63.53
ORD129347,2022-07-10 00:16:12.883457680,South America,Office Supplies,Accessories,3580.25,12,194.56
ORD129348,2022-07-10 01:19:19.007180144,Africa,Technology,Paper,5633.21,6,1360.09
ORD129349,2022-07-10 02:22:25.130902624,Asia,Technology,Phones,333.82,12,53.44
ORD129350,2022-07-10 03:25:31.254625104,Africa,Office Supplies,Accessories,1309.59,1,86.42
ORD129351,2022-07-10 04:28:37.378347568,Europe,Office Supplies,Chairs,598.75,11,63.54
ORD129352,2022-07-10 05:31:43.502070048,Africa,Technology,Tables,4444.84,7,1110.31
ORD129353,2022-07-10 06:34:49.625792528,Asia,Technology,Storage,1286.77,2,255.55
ORD129354,2022-07-10 07:37:55.749514992,South America,Technology,Paper,3836.59,5,656.35
ORD129355,2022-07-10 08:41:01.873237472,North America,Office Supplies,Chairs,547.54,2,59.87
ORD129356,2022-07-10 09:44:07.996959952,Europe,Technology,Storage,3727.54,3,706.11
ORD129357,2022-07-10 10:47:14.120682416,South America,Technology,Paper,3666.41,9,649.92
ORD129358,2022-07-10 11:50:20.244404896,North America,Furniture,Storage,2656.55,4,62.59
ORD129359,2022-07-10 12:53:26.368127376,Asia,Technology,Binders,6619.74,1,1559.48
ORD129360,2022-07-10 13:56:32.491849840,Africa,Furniture,Storage,84.01,10,-1.26
ORD129361,2022-07-10 14:59:38.615572320,South America,Furniture,Tables,2166.41,10,29.41
ORD129362,2022-07-10 16:02:44.739294800,North America,Office Supplies,Storage,12.93,7,1.05
ORD129363,2022-07-10 17:05:50.863017264,North America,Office Supplies,Storage,168.22,6,18.22
ORD129364,2022-07-10 18:08:56.986739744,Africa,Office Supplies,Storage,2102.77,3,204.64
ORD129365,2022-07-10 19:12:03.110462208,South America,Office Supplies,Binders,2711.65,3,283.73
ORD129366,2022-07-10 20:15:09.234184688,South America,Technology,Paper,4966.65,12,1089.38
ORD129367,2022-07-10 21:18:15.357907168,Asia,Technology,Binders,2413.68,5,505.1
ORD129368,2022-07-10 22:21:21.481629632,South America,Technology,Tables,2352.66,14,384.05
ORD129369,2022-07-10 23:24:27.605352112,Africa,Furniture,Tables,1802.12,12,135.06
ORD129370,2022-07-11 00:27:33.729074592,South America,Office Supplies,Chairs,1706.7,3,157.89
ORD129371,2022-07-11 01:30:39.852797056,Asia,Technology,Chairs,2321.47,14,510.99
ORD129372,2022-07-11 02:33:45.976519536,North America,Technology,Tables,1608.54,8,366.54
ORD129373,2022-07-11 03:36:52.100242016,South America,Office Supplies,Chairs,2704.51,9,194.24
ORD129374,2022-07-11 04:39:58.223964480,Africa,Furniture,Accessories,3327.19,14,51.89
ORD129375,2022-07-11 05:43:04.347686960,South America,Furniture,Binders,1181.56,11,36.86
ORD129376,2022-07-11 06:46:10.471409440,Europe,Office Supplies,Tables,1757.02,13,130.01
ORD129377,2022-07-11 07:49:16.595131904,Asia,Office Supplies,Binders,677.78,4,46.16
ORD129378,2022-07-11 08:52:22.718854384,North America,Technology,Phones,4179.54,3,951.61
ORD129379,2022-07-11 09:55:28.842576864,Europe,Furniture,Phones,948.86,8,59.83
ORD129380,2022-07-11 10:58:34.966299328,Africa,Office Supplies,Phones,3209.0,2,347.3
ORD129381,2022-07-11 12:01:41.090021808,South America,Furniture,Tables,3618.12,14,197.2
ORD129382,2022-07-11 13:04:47.213744288,Asia,Furniture,Chairs,3998.02,5,-12.96
ORD129383,2022-07-11 14:07:53.337466752,South America,Technology,Storage,4503.16,9,822.73
ORD129384,2022-07-11 15:10:59.461189232,South America,Technology,Accessories,462.88,13,93.86
ORD129385,2022-07-11 16:14:05.584911712,South America,Office Supplies,Binders,1461.92,1,158.61
ORD129386,2022-07-11 17:17:11.708634176,South America,Furniture,Chairs,478.37,9,0.93
ORD129387,2022-07-11 18:20:17.832356656,Asia,Technology,Accessories,2958.08,2,670.28
ORD129388,2022-07-11 19:23:23.956079120,Europe,Technology,Binders,6070.79,1,1096.2
ORD129389,2022-07-11 20:26:30.079801600,Africa,Furniture,Tables,1652.43,10,1.29
ORD129390,2022-07-11 21:29:36.203524080,Europe,Furniture,Accessories,1766.18,12,111.01
ORD129391,2022-07-11 22:32:42.327246544,Asia,Furniture,Accessories,3261.87,2,168.92
ORD129392,2022-07-11 23:35:48.450969024,Africa,Furniture,Binders,1034.93,6,-19.42
ORD129393,2022-07-12 00:38:54.574691504,North America,Technology,Accessories,5973.48,11,1390.04
ORD129394,2022-07-12 01:42:00.698413968,Europe,Technology,Phones,5972.66,3,1364.52
ORD129395,2022-07-12 02:45:06.822136448,Asia,Office Supplies,Paper,3541.84,8,374.79
ORD129396,2022-07-12 03:48:12.945858928,Asia,Furniture,Phones,191.22,11,3.93
ORD129397,2022-07-12 04:51:19.069581392,Asia,Office Supplies,Tables,1489.37,11,108.73
ORD129398,2022-07-12 05:54:25.193303872,Africa,Technology,Accessories,1530.05,5,359.53
ORD129399,2022-07-12 06:57:31.317026352,South America,Furniture,Paper,71.46,13,2.73
ORD129400,2022-07-12 08:00:37.440748816,North America,Office Supplies,Chairs,1323.88,12,152.47
ORD129401,2022-07-12 09:03:43.564471296,Africa,Office Supplies,Storage,2577.2,12,174.65
ORD129402,2022-07-12 10:06:49.688193776,Africa,Office Supplies,Tables,130.46,5,15.43
ORD129403,2022-07-12 11:09:55.811916240,Europe,Technology,Binders,4250.35,3,798.73
ORD129404,2022-07-12 12:13:01.935638720,North America,Technology,Chairs,495.55,3,93.39
ORD129405,2022-07-12 13:16:08.059361200,Asia,Office Supplies,Tables,2402.01,6,160.26
ORD129406,2022-07-12 14:19:14.183083664,Africa,Technology,Storage,3163.4,1,779.79
ORD129407,2022-07-12 15:22:20.306806144,North America,Technology,Binders,5048.94,13,777.39
ORD129408,2022-07-12 16:25:26.430528624,Europe,Office Supplies,Paper,382.82,9,31.83
ORD129409,2022-07-12 17:28:32.554251088,South America,Office Supplies,Storage,2508.74,6,189.62
ORD129410,2022-07-12 18:31:38.677973568,North America,Furniture,Tables,1021.3,9,-26.67
ORD129411,2022-07-12 19:34:44.801696048,Asia,Office Supplies,Binders,23.0,9,2.3
ORD129412,2022-07-12 20:37:50.925418512,Africa,Furniture,Phones,3593.22,3,304.52
ORD129413,2022-07-12 21:40:57.049140992,South America,Furniture,Chairs,1770.83,10,-23.84
ORD129414,2022-07-12 22:44:03.172863456,Europe,Office Supplies,Storage,3535.24,9,299.91
ORD129415,2022-07-12 23:47:09.296585936,Asia,Technology,Phones,3604.0,6,748.99
ORD129416,2022-07-13 00:50:15.420308416,South America,Furniture,Chairs,635.24,11,5.45
ORD129417,2022-07-13 01:53:21.544030880,Europe,Furniture,Accessories,3549.04,8,313.13
ORD129418,2022-07-13 02:56:27.667753360,Asia,Furniture,Chairs,3861.48,9,74.25
ORD129419,2022-07-13 03:59:33.791475840,Africa,Technology,Chairs,4543.96,4,1128.17
ORD129420,2022-07-13 05:02:39.915198304,Europe,Technology,Phones,6182.32,2,1109.85
ORD129421,2022-07-13 06:05:46.038920784,South America,Furniture,Phones,726.42,8,-28.34
ORD129422,2022-07-13 07:08:52.162643264,Asia,Technology,Tables,905.68,13,187.93
ORD129423,2022-07-13 08:11:58.286365728,North America,Furniture,Storage,236.5,10,17.38
ORD129424,2022-07-13 09:15:04.410088208,Asia,Furniture,Storage,2085.5,12,17.22
ORD129425,2022-07-13 10:18:10.533810688,South America,Technology,Accessories,1782.7,1,300.4
ORD129426,2022-07-13 11:21:16.657533152,South America,Office Supplies,Phones,2481.9,7,252.35
ORD129427,2022-07-13 12:24:22.781255632,North America,Furniture,Tables,631.48,2,-5.92
ORD129428,2022-07-13 13:27:28.904978112,South America,Furniture,Phones,4119.03,4,269.63
ORD129429,2022-07-13 14:30:35.028700576,Asia,Furniture,Chairs,2639.01,8,-28.11
ORD129430,2022-07-13 15:33:41.152423056,Europe,Furniture,Chairs,1289.62,12,43.32
ORD129431,2022-07-13 16:36:47.276145536,Asia,Furniture,Tables,4771.68,4,396.77
ORD129432,2022-07-13 17:39:53.399868000,South America,Technology,Accessories,4753.14,11,810.23
ORD129433,2022-07-13 18:42:59.523590480,North America,Technology,Chairs,680.03,9,157.81
ORD129434,2022-07-13 19:46:05.647312960,North America,Furniture,Chairs,3764.39,4,-38.34
ORD129435,2022-07-13 20:49:11.771035424,Africa,Technology,Storage,4770.82,9,1030.81
ORD129436,2022-07-13 21:52:17.894757904,North America,Office Supplies,Accessories,865.95,14,58.07
ORD129437,2022-07-13 22:55:24.018480384,North America,Office Supplies,Storage,75.32,13,4.37
ORD129438,2022-07-13 23:58:30.142202848,South America,Technology,Tables,5505.65,4,1191.44
ORD129439,2022-07-14 01:01:36.265925328,Europe,Technology,Accessories,3027.61,10,634.25
ORD129440,2022-07-14 02:04:42.389647792,Europe,Furniture,Paper,533.9,13,5.46
ORD129441,2022-07-14 03:07:48.513370272,South America,Furniture,Storage,2639.57,9,-117.45
ORD129442,2022-07-14 04:10:54.637092752,North America,Office Supplies,Storage,2927.44,4,243.77
ORD129443,2022-07-14 05:14:00.760815216,Asia,Technology,Paper,4584.43,10,755.84
ORD129444,2022-07-14 06:17:06.884537696,Europe,Technology,Accessories,5935.23,13,1103.64
ORD129445,2022-07-14 07:20:13.008260176,South America,Office Supplies,Chairs,2277.71,10,207.35
ORD129446,2022-07-14 08:23:19.131982640,Asia,Office Supplies,Binders,4385.54,12,507.65
ORD129447,2022-07-14 09:26:25.255705120,North America,Technology,Paper,2977.48,10,598.86
ORD129448,2022-07-14 10:29:31.379427600,South America,Office Supplies,Phones,538.83,8,34.29
ORD129449,2022-07-14 11:32:37.503150064,Europe,Technology,Accessories,5023.13,11,1228.77
ORD129450,2022-07-14 12:35:43.626872544,Asia,Office Supplies,Paper,1531.61,14,79.36
ORD129451,2022-07-14 13:38:49.750595024,Asia,Office Supplies,Binders,2041.38,3,193.93
